fileName,iterations,fixed,repeated_fixes,repeated_init_spec,fst_iter_repeated_init_spec,wrong_format_msg,analyzer_agent_tokens,analyzer_agent_cost,prompt_agent_tokens,prompt_agent_cost,running_time,Error_msg
classroom_inv11_93,6,reached_max_iter,0,0,False,4,17793,0.0228,0,0.0,51.9
classroom_inv11_87,6,reached_max_iter,0,0,False,6,29762,0.0352,0,0.0,65.53
classroom_inv11_215,6,reached_max_iter,0,0,False,6,30150,0.0358,0,0.0,62.71
classroom_inv11_78,6,reached_max_iter,0,0,False,6,29994,0.0355,0,0.0,59.95
classroom_inv11_201,6,reached_max_iter,0,0,False,6,25041,0.0292,0,0.0,44.5
classroom_inv11_229,6,reached_max_iter,0,0,False,6,29816,0.0353,0,0.0,61.78
classroom_inv11_50,6,reached_max_iter,0,0,False,5,25028,0.0305,0,0.0,63.68
classroom_inv11_44,6,reached_max_iter,0,0,False,6,29960,0.0355,0,0.0,78.65
classroom_inv11_188,6,reached_max_iter,0,0,False,5,22114,0.0265,0,0.0,48.2
classroom_inv11_163,6,reached_max_iter,0,0,False,6,29960,0.0355,0,0.0,58.76
classroom_inv11_177,6,reached_max_iter,0,0,False,6,30258,0.0359,0,0.0,64.13
classroom_inv11_176,6,reached_max_iter,0,0,False,0,12592,0.0153,0,0.0,28.52
classroom_inv11_162,6,reached_max_iter,0,0,False,6,29920,0.0354,0,0.0,61.51
classroom_inv11_189,6,reached_max_iter,0,0,False,3,15261,0.0198,0,0.0,46.9
classroom_inv11_45,6,reached_max_iter,0,0,False,0,15281,0.0206,0,0.0,56.21
classroom_inv11_228,6,reached_max_iter,0,0,False,3,18727,0.0246,0,0.0,67.5
classroom_inv11_51,6,reached_max_iter,0,0,False,4,19092,0.0237,0,0.0,52.62
classroom_inv11_79,6,reached_max_iter,0,0,False,6,30144,0.0357,0,0.0,65.31
classroom_inv11_200,6,reached_max_iter,0,0,False,5,20424,0.0252,0,0.0,50.55
classroom_inv11_214,6,reached_max_iter,0,0,False,5,24949,0.0303,0,0.0,64.51
classroom_inv11_86,6,reached_max_iter,0,0,False,2,16036,0.0213,0,0.0,50.67
classroom_inv11_92,6,reached_max_iter,0,0,False,5,25425,0.0314,0,0.0,61.42
classroom_inv11_84,6,reached_max_iter,0,0,False,6,29810,0.0353,0,0.0,57.51
classroom_inv11_90,6,reached_max_iter,0,0,False,5,19733,0.0237,0,0.0,41.14
classroom_inv11_202,6,reached_max_iter,0,0,False,6,29906,0.0354,0,0.0,58.22
classroom_inv11_216,6,reached_max_iter,0,0,False,6,29834,0.0353,0,0.0,56.86
classroom_inv11_47,6,reached_max_iter,0,0,False,0,17844,0.0258,0,0.0,76.84
classroom_inv11_53,6,reached_max_iter,0,0,False,5,25944,0.0321,0,0.0,64.04
classroom_inv11_174,6,reached_max_iter,0,0,False,6,25023,0.0292,0,0.0,53.19
classroom_inv11_160,6,reached_max_iter,0,0,False,6,30086,0.0356,0,0.0,62.39
classroom_inv11_148,6,reached_max_iter,0,0,False,0,17847,0.0258,0,0.0,89.31
classroom_inv11_149,6,reached_max_iter,0,0,False,6,29649,0.0351,0,0.0,71.0
classroom_inv11_161,6,reached_max_iter,0,0,False,6,29918,0.0354,0,0.0,76.78
classroom_inv11_175,6,reached_max_iter,0,0,False,6,27980,0.0325,0,0.0,60.82
classroom_inv11_52,6,reached_max_iter,0,0,False,6,29866,0.0354,0,0.0,71.29
classroom_inv11_46,6,reached_max_iter,0,0,False,6,29956,0.0355,0,0.0,70.49
classroom_inv11_217,6,reached_max_iter,0,0,False,1,15059,0.0202,0,0.0,65.78
classroom_inv11_203,6,reached_max_iter,0,0,False,0,16605,0.0233,0,0.0,77.33
classroom_inv11_91,6,reached_max_iter,0,0,False,5,20594,0.0242,0,0.0,41.31
classroom_inv11_85,6,reached_max_iter,0,0,False,5,24427,0.0293,0,0.0,56.57
classroom_inv11_81,6,reached_max_iter,0,0,False,4,18642,0.0244,0,0.0,61.54
classroom_inv11_95,6,reached_max_iter,0,0,False,5,25159,0.0307,0,0.0,69.14
classroom_inv11_42,6,reached_max_iter,0,0,False,6,29960,0.0355,0,0.0,67.86
classroom_inv11_56,6,reached_max_iter,0,0,False,6,17916,0.02,0,0.0,30.47
classroom_inv11_207,6,reached_max_iter,0,0,False,0,15338,0.0209,0,0.0,62.91
classroom_inv11_213,6,reached_max_iter,0,0,False,5,20902,0.0261,0,0.0,61.21
classroom_inv11_159,6,reached_max_iter,0,0,False,6,29834,0.0353,0,0.0,68.01
classroom_inv11_171,6,reached_max_iter,0,0,False,4,22278,0.0289,0,0.0,72.87
classroom_inv11_165,6,reached_max_iter,0,0,False,5,25462,0.0314,0,0.0,89.69
classroom_inv11_164,6,reached_max_iter,0,0,False,4,18757,0.0233,0,0.0,48.61
classroom_inv11_170,6,reached_max_iter,0,0,False,6,29543,0.0349,0,0.0,65.41
classroom_inv11_158,6,reached_max_iter,0,0,False,2,14986,0.0194,0,0.0,42.01
classroom_inv11_212,6,reached_max_iter,0,0,False,5,25691,0.0317,0,0.0,62.46
classroom_inv11_206,6,reached_max_iter,0,0,False,3,16637,0.0224,0,0.0,52.27
classroom_inv11_57,6,reached_max_iter,0,0,False,6,26070,0.03,0,0.0,40.1
classroom_inv11_43,6,reached_max_iter,0,0,False,3,22027,0.0283,0,0.0,63.69
classroom_inv11_94,6,reached_max_iter,0,0,False,3,14743,0.0187,0,0.0,44.03
classroom_inv11_80,6,reached_max_iter,0,0,False,6,27704,0.0321,0,0.0,52.81
classroom_inv11_96,6,reached_max_iter,0,0,False,5,24872,0.0301,0,0.0,69.28
classroom_inv11_82,6,reached_max_iter,0,0,False,6,30252,0.0359,0,0.0,73.46
classroom_inv11_55,6,reached_max_iter,0,0,False,5,24302,0.0291,0,0.0,75.83
classroom_inv11_238,6,reached_max_iter,0,0,False,4,19628,0.0245,0,0.0,59.16
classroom_inv11_41,6,reached_max_iter,0,0,False,3,20080,0.0289,0,0.0,104.87
