fileName,iterations,fixed,repeated_fixes,repeated_init_spec,fst_iter_repeated_init_spec,wrong_format_msg,analyzer_agent_tokens,analyzer_agent_cost,prompt_agent_tokens,prompt_agent_cost,running_time,Error_msg
classroom_inv1_6,6,reached_max_iter,0,0,False,5,21507,0.0266,0,0.0,67.28
classroom_inv3_4,6,reached_max_iter,0,0,False,3,20059,0.0273,0,0.0,95.05
classroom_inv4_17,6,reached_max_iter,0,0,False,6,29852,0.0353,0,0.0,70.81
classroom_inv3_22,6,reached_max_iter,0,0,False,5,24665,0.0298,0,0.0,64.67
classroom_inv3_23,6,reached_max_iter,0,0,False,5,20957,0.0261,0,0.0,63.84
classroom_inv4_16,6,reached_max_iter,0,0,False,6,29902,0.0354,0,0.0,70.85
classroom_inv3_5,6,reached_max_iter,0,0,False,5,25741,0.0315,0,0.0,76.44
classroom_inv1_7,6,reached_max_iter,0,3,False,0,17124,0.0243,0,0.0,86.6
classroom_inv1_5,6,reached_max_iter,0,0,False,6,30126,0.0357,0,0.0,75.86
classroom_inv3_7,6,reached_max_iter,0,0,False,5,21206,0.0265,0,0.0,65.8
classroom_inv4_14,6,reached_max_iter,0,0,False,2,17191,0.0226,0,0.0,72.69
classroom_inv3_21,6,reached_max_iter,0,0,False,1,17918,0.0251,0,0.0,92.74
classroom_inv4_28,6,reached_max_iter,0,0,False,6,29822,0.0353,0,0.0,73.02
classroom_inv3_20,6,reached_max_iter,0,0,False,5,22139,0.0277,0,0.0,78.38
classroom_inv4_29,6,reached_max_iter,0,0,False,6,29896,0.0354,0,0.0,74.75
classroom_inv4_15,6,reached_max_iter,0,0,False,5,25584,0.0316,0,0.0,81.78
classroom_inv3_6,6,reached_max_iter,0,0,False,1,16440,0.023,0,0.0,80.1
classroom_inv1_4,6,reached_max_iter,0,0,False,6,29951,0.0355,0,0.0,74.92
classroom_inv3_2,6,reached_max_iter,0,0,False,1,16840,0.0228,0,0.0,76.05
classroom_inv3_24,6,reached_max_iter,0,0,False,6,17511,0.0195,0,0.0,28.5
classroom_inv4_11,6,reached_max_iter,0,0,False,1,16560,0.0223,0,0.0,75.52
classroom_inv3_18,6,reached_max_iter,0,0,False,0,16278,0.0227,0,0.0,84.49
classroom_inv4_10,6,reached_max_iter,0,0,False,6,29742,0.0352,0,0.0,72.21
classroom_inv3_19,6,reached_max_iter,0,0,False,1,16937,0.0241,0,0.0,96.17
classroom_inv3_3,6,reached_max_iter,0,0,False,5,25704,0.0318,0,0.0,76.84
classroom_inv1_1,6,reached_max_iter,0,0,False,6,25122,0.0293,0,0.0,58.42
classroom_inv1_3,6,reached_max_iter,0,0,False,6,26199,0.0307,0,0.0,64.17
classroom_inv3_1,6,reached_max_iter,0,0,False,6,17697,0.0198,0,0.0,35.52
classroom_inv4_12,6,reached_max_iter,0,0,False,6,30264,0.0359,0,0.0,80.31
classroom_inv4_13,6,reached_max_iter,0,0,False,4,19930,0.0261,0,0.0,74.04
classroom_inv1_2,6,reached_max_iter,0,0,False,6,25107,0.0293,0,0.0,57.7
classroom_inv2_7,6,reached_max_iter,0,0,False,5,21874,0.0273,0,0.0,72.53
classroom_inv4_1,6,reached_max_iter,0,0,False,6,30114,0.0357,0,0.0,77.93
classroom_inv2_6,6,reached_max_iter,0,0,False,5,25245,0.0311,0,0.0,78.12
classroom_inv2_4,6,reached_max_iter,0,0,False,5,20344,0.0252,0,0.0,68.56
classroom_inv4_2,6,reached_max_iter,0,0,False,6,30150,0.0358,0,0.0,80.57
classroom_inv4_3,6,reached_max_iter,0,0,False,1,16096,0.0214,0,0.0,71.16
classroom_inv2_5,6,reached_max_iter,0,0,False,0,16447,0.0231,0,0.0,82.65
classroom_inv2_1,6,reached_max_iter,0,0,False,0,17800,0.0257,0,0.0,102.95
classroom_inv4_7,6,reached_max_iter,0,0,False,6,32676,0.04,0,0.0,95.22
classroom_inv4_6,6,reached_max_iter,0,0,False,6,29673,0.0351,0,0.0,72.55
classroom_inv2_2,6,reached_max_iter,0,0,False,4,22163,0.0287,0,0.0,79.82
classroom_inv4_4,6,reached_max_iter,0,0,False,1,15667,0.0205,0,0.0,55.69
classroom_inv4_5,6,reached_max_iter,0,0,False,6,29906,0.0354,0,0.0,69.54
classroom_inv2_3,6,reached_max_iter,0,0,False,1,18462,0.0261,0,0.0,88.07
classroom_inv4_8,6,reached_max_iter,0,0,False,6,29852,0.0353,0,0.0,75.22
classroom_inv4_9,6,reached_max_iter,0,0,False,2,17197,0.0236,0,0.0,86.24
classroom_inv4_22,6,reached_max_iter,0,0,False,5,25596,0.0316,0,0.0,87.54
classroom_inv3_17,6,reached_max_iter,0,0,False,6,29906,0.0354,0,0.0,80.54
classroom_inv3_16,6,reached_max_iter,0,0,False,1,16435,0.023,0,0.0,83.66
classroom_inv4_23,6,reached_max_iter,0,0,False,5,25662,0.0317,0,0.0,84.29
classroom_inv4_21,6,reached_max_iter,0,0,False,6,29804,0.0353,0,0.0,73.41
classroom_inv3_14,6,reached_max_iter,0,0,False,3,18276,0.0245,0,0.0,79.04
classroom_inv3_15,6,reached_max_iter,0,0,False,1,16802,0.0228,0,0.0,79.24
classroom_inv4_20,6,reached_max_iter,0,0,False,6,29952,0.0355,0,0.0,75.94
classroom_inv3_11,6,reached_max_iter,0,0,False,5,22234,0.0277,0,0.0,82.0
classroom_inv4_18,6,reached_max_iter,0,0,False,2,19556,0.0278,0,0.0,108.7
classroom_inv4_30,6,reached_max_iter,0,0,False,6,29896,0.0354,0,0.0,69.61
classroom_inv4_24,6,reached_max_iter,0,0,False,0,15815,0.0218,0,0.0,71.35
classroom_inv4_25,6,reached_max_iter,0,0,False,3,17021,0.0223,0,0.0,70.46
classroom_inv4_31,6,reached_max_iter,0,0,False,5,25583,0.0316,0,0.0,75.74
classroom_inv3_10,6,reached_max_iter,0,0,False,6,35940,0.0432,0,0.0,97.05
classroom_inv4_19,6,reached_max_iter,0,0,False,6,30126,0.0357,0,0.0,77.38
classroom_inv3_8,6,reached_max_iter,0,0,False,4,19217,0.0246,0,0.0,74.48
classroom_inv3_12,6,reached_max_iter,0,0,False,5,22340,0.0279,0,0.0,108.81
classroom_inv4_27,6,reached_max_iter,0,0,False,3,18413,0.0251,0,0.0,96.91
classroom_inv4_32,6,reached_max_iter,0,0,False,6,29860,0.0354,0,0.0,75.13
classroom_inv4_26,6,reached_max_iter,0,0,False,6,17610,0.0197,0,0.0,29.07
classroom_inv3_13,6,reached_max_iter,0,0,False,3,16643,0.0215,0,0.0,62.96
classroom_inv3_9,6,reached_max_iter,0,0,False,6,30116,0.0357,0,0.0,76.33
