fileName,iterations,fixed,repeated_fixes,repeated_init_spec,fst_iter_repeated_init_spec,wrong_format_msg,analyzer_agent_tokens,analyzer_agent_cost,prompt_agent_tokens,prompt_agent_cost,running_time,Error_msg
production_inv4_19,4,YES,0,2,False,1,5307,0.0069,0,0.0,16.91
production_inv3_10,6,reached_max_iter,0,2,False,1,9108,0.0119,0,0.0,29.56
production_inv2_3,6,YES,0,3,False,1,8770,0.0115,0,0.0,27.66
production_inv4_5,2,YES,0,0,False,1,2441,0.003,0,0.0,6.78
production_inv4_4,6,reached_max_iter,0,3,False,1,9473,0.0124,0,0.0,34.89
production_inv2_2,3,YES,0,0,False,1,4203,0.0052,0,0.0,10.33
production_inv4_18,2,YES,0,0,False,1,2419,0.003,0,0.0,5.94
production_inv3_11,2,YES,0,0,False,0,3308,0.0043,0,0.0,11.71
production_inv4_6,6,reached_max_iter,0,4,False,0,9758,0.0133,0,0.0,38.82
production_inv4_7,6,reached_max_iter,0,5,False,1,8557,0.0114,0,0.0,30.07
production_inv2_1,6,YES,0,3,True,0,9423,0.0125,0,0.0,34.0
production_inv3_12,6,reached_max_iter,0,0,False,1,8590,0.0113,0,0.0,28.28
production_inv4_23,6,reached_max_iter,0,5,True,0,9584,0.0131,0,0.0,35.8
production_inv2_5,6,reached_max_iter,0,5,False,0,9213,0.0127,0,0.0,34.13
production_inv4_3,1,YES,0,0,False,0,1246,0.0016,0,0.0,4.06
production_inv4_2,6,reached_max_iter,0,2,False,1,9735,0.0124,0,0.0,27.41
production_inv2_4,3,YES,0,0,False,0,4783,0.0066,0,0.0,18.43
production_inv4_22,4,YES,0,2,False,1,5309,0.0069,0,0.0,16.37
production_inv4_20,6,reached_max_iter,0,5,False,1,8505,0.0114,0,0.0,26.87
production_inv2_6,1,YES,0,0,False,0,1291,0.0017,0,0.0,5.36
production_inv4_1,3,YES,0,0,False,1,3487,0.004,0,0.0,6.74
production_inv2_7,1,YES,0,0,False,0,1293,0.0017,0,0.0,4.47
production_inv4_21,6,reached_max_iter,0,5,False,1,8526,0.0114,0,0.0,28.2
production_inv1_2,1,YES,0,0,False,0,1346,0.0018,0,0.0,4.44
production_inv3_1,2,YES,0,0,False,1,2434,0.003,0,0.0,6.09
production_inv1_3,2,YES,0,0,False,0,3327,0.0047,0,0.0,15.46
production_inv2_18,6,reached_max_iter,0,5,False,1,8506,0.0114,0,0.0,28.45
production_inv1_1,3,YES,0,2,True,0,4312,0.0058,0,0.0,14.03
production_inv3_3,3,YES,0,0,False,1,4210,0.0052,0,0.0,11.39
production_inv3_2,6,reached_max_iter,0,0,False,0,9534,0.0121,0,0.0,29.25
production_inv2_19,6,reached_max_iter,0,4,False,1,8408,0.0111,0,0.0,29.39
production_inv1_4,6,reached_max_iter,0,0,False,6,18027,0.0215,0,0.0,36.41
production_inv3_6,6,reached_max_iter,0,1,False,0,9945,0.0127,0,0.0,31.4
production_inv3_7,6,reached_max_iter,0,1,False,0,9844,0.0125,0,0.0,30.09
production_inv1_5,6,reached_max_iter,0,5,False,1,8433,0.0113,0,0.0,29.39
production_inv1_7,6,reached_max_iter,0,4,False,1,8882,0.0117,0,0.0,28.58
production_inv3_5,5,YES,0,1,False,1,7763,0.0099,0,0.0,22.93
production_inv3_4,6,reached_max_iter,0,1,False,1,9606,0.0122,0,0.0,29.11
production_inv1_6,6,reached_max_iter,0,6,True,0,9001,0.0124,0,0.0,33.9
production_inv2_12,4,YES,0,2,True,0,6326,0.0085,0,0.0,23.63
production_inv3_9,3,YES,0,0,False,1,4337,0.0053,0,0.0,12.74
production_inv3_8,1,YES,0,0,False,0,1819,0.0027,0,0.0,8.74
production_inv2_13,4,YES,0,0,False,1,5799,0.0072,0,0.0,19.69
production_inv2_11,6,YES,0,5,True,0,8882,0.0121,0,0.0,33.43
production_inv2_10,4,YES,0,1,False,0,6395,0.0085,0,0.0,25.43
production_inv2_14,2,YES,0,0,False,0,3191,0.0041,0,0.0,10.18
production_inv2_15,6,reached_max_iter,0,0,False,6,17387,0.0206,0,0.0,33.01
production_inv2_17,6,reached_max_iter,0,0,False,6,18120,0.0216,0,0.0,40.19
production_inv2_16,6,reached_max_iter,0,5,False,1,8425,0.0112,0,0.0,29.21
production_inv4_10,3,YES,0,0,False,0,4591,0.0057,0,0.0,14.62
production_inv4_11,5,YES,0,0,False,1,7001,0.0093,0,0.0,25.07
production_inv4_13,6,reached_max_iter,0,2,False,2,8245,0.0104,0,0.0,22.2
production_inv2_9,6,reached_max_iter,0,3,False,1,8893,0.0117,0,0.0,28.48
production_inv2_8,6,reached_max_iter,0,5,False,1,8458,0.0113,0,0.0,28.23
production_inv4_12,6,reached_max_iter,0,2,False,0,9191,0.0123,0,0.0,33.68
production_inv4_16,3,YES,0,1,False,1,3936,0.0051,0,0.0,12.33
production_inv4_17,6,reached_max_iter,0,0,False,6,14805,0.0177,0,0.0,30.6
production_inv4_15,2,YES,0,0,False,1,2422,0.003,0,0.0,6.53
production_inv4_9,6,YES,0,3,False,1,8753,0.0114,0,0.0,27.82
production_inv4_8,3,YES,0,0,False,1,4243,0.0052,0,0.0,13.03
production_inv4_14,2,YES,0,0,False,1,2423,0.003,0,0.0,7.12
