fileName,iterations,fixed,repeated_fixes,repeated_init_spec,fst_iter_repeated_init_spec,wrong_format_msg,analyzer_agent_tokens,analyzer_agent_cost,prompt_agent_tokens,prompt_agent_cost,running_time,Error_msg
classroom_inv11_93,6,reached_max_iter,0,0,False,1,18690,0.0264,7376,0.002,118.37
classroom_inv11_87,6,reached_max_iter,0,0,False,1,17390,0.0248,8034,0.0022,111.0
classroom_inv11_215,6,reached_max_iter,0,0,False,1,17470,0.0249,7891,0.0021,110.59
classroom_inv11_78,6,reached_max_iter,0,0,False,3,19523,0.0257,4737,0.0026,97.02
classroom_inv11_201,6,reached_max_iter,0,0,False,1,18873,0.0263,5929,0.002,102.25
classroom_inv11_229,6,reached_max_iter,0,0,False,6,29966,0.0355,0,0.0,75.65
classroom_inv11_50,6,reached_max_iter,0,0,False,0,18883,0.0277,10315,0.002,116.08
classroom_inv11_44,6,reached_max_iter,0,0,False,1,17588,0.025,7898,0.0021,113.22
classroom_inv11_188,6,reached_max_iter,0,0,False,1,17491,0.0249,8106,0.002,122.35
classroom_inv11_163,6,reached_max_iter,0,0,False,0,17633,0.0252,8755,0.0022,119.54
classroom_inv11_177,6,reached_max_iter,0,0,False,1,15831,0.0216,6604,0.0022,94.6
classroom_inv11_176,6,reached_max_iter,0,0,False,0,16419,0.0227,9276,0.0025,100.52
classroom_inv11_162,6,reached_max_iter,0,0,False,6,28364,0.0331,0,0.0,67.26
classroom_inv11_189,6,reached_max_iter,0,0,False,1,17521,0.0249,7725,0.0022,125.49
classroom_inv11_45,6,reached_max_iter,0,0,False,0,18249,0.0263,9098,0.002,139.27
classroom_inv11_228,6,reached_max_iter,0,0,False,0,18263,0.0264,9245,0.0022,148.68
classroom_inv11_51,6,reached_max_iter,0,0,False,0,17766,0.0255,8544,0.0022,131.16
classroom_inv11_79,6,reached_max_iter,0,0,False,6,29943,0.0355,0,0.0,94.69
classroom_inv11_200,6,reached_max_iter,0,0,False,6,29956,0.0355,0,0.0,94.77
