fileName,iterations,fixed,repeated_fixes,repeated_init_spec,fst_iter_repeated_init_spec,wrong_format_msg,analyzer_agent_tokens,analyzer_agent_cost,prompt_agent_tokens,prompt_agent_cost,running_time,Error_msg
bempl1,6,reached_max_iter,0,0,False,5,8034,0.2738,0,0.0,147.24
balancedBST3_1,6,reached_max_iter,0,0,False,0,9555,0.3808,0,0.0,364.89
student17_1,6,reached_max_iter,0,0,False,5,11007,0.3893,0,0.0,629.3
dll3_1,4,YES,0,1,False,0,4282,0.1598,0,0.0,121.7
dll1_1,2,YES,0,0,False,0,2380,0.0904,0,0.0,74.99
student16,6,reached_max_iter,0,1,False,0,6801,0.2658,0,0.0,280.84
balancedBST2_1,6,reached_max_iter,0,0,False,3,10938,0.4129,0,0.0,326.08
student12_1,6,reached_max_iter,0,0,False,0,7616,0.2906,0,0.0,277.03
ctree1,1,YES,0,0,False,0,786,0.0302,0,0.0,32.57
student15,6,reached_max_iter,0,0,False,5,11406,0.4051,0,0.0,560.23
fsm1_1,6,reached_max_iter,0,1,True,0,6789,0.2625,0,0.0,231.27
balancedBST1,6,YES,0,0,False,0,9019,0.3435,0,0.0,265.54
student9,1,YES,0,0,False,0,1243,0.0511,0,0.0,49.53
student10,1,YES,0,0,False,0,1126,0.0454,0,0.0,34.64
student11,6,reached_max_iter,0,0,False,2,8464,0.3197,0,0.0,389.14
student14_1,6,reached_max_iter,0,0,False,0,7194,0.2729,0,0.0,239.18
student8,6,reached_max_iter,0,0,False,0,7558,0.2905,0,0.0,248.88
arr2,6,reached_max_iter,0,0,False,0,8254,0.2991,0,0.0,228.15
student13,2,YES,0,0,False,0,2441,0.0947,0,0.0,104.2
dll2_1,1,YES,0,0,False,0,993,0.0372,0,0.0,26.71
arr1,6,reached_max_iter,0,0,False,0,5951,0.2099,0,0.0,1041.27
cd2,2,YES,0,0,False,0,1682,0.0614,0,0.0,38.99
student6_1,6,reached_max_iter,0,0,False,5,11008,0.3895,0,0.0,534.94
student18_1,1,YES,0,0,False,0,1101,0.043,0,0.0,54.07
student5,1,YES,0,0,False,0,1158,0.0463,0,0.0,38.04
student4,1,YES,0,0,False,0,1077,0.0426,0,0.0,45.85
dll4,2,YES,0,0,False,0,2217,0.0846,0,0.0,64.15
student1,6,reached_max_iter,0,0,False,5,11661,0.4144,0,0.0,525.87
student2_1,6,reached_max_iter,0,0,False,2,7753,0.2933,0,0.0,332.78
grade1,6,reached_max_iter,0,2,True,0,5707,0.2098,0,0.0,142.03
fsm2,1,YES,0,0,False,0,948,0.0376,0,0.0,33.69
cd1_1,6,YES,0,0,False,0,5487,0.1975,0,0.0,136.44
student19_1,6,reached_max_iter,0,0,False,4,9954,0.3631,0,0.0,514.8
addr1,6,reached_max_iter,0,2,True,0,7404,0.2856,0,0.0,224.28
farmer1,1,YES,0,0,False,0,1373,0.0504,0,0.0,39.56
student7_1,6,reached_max_iter,0,0,False,0,7833,0.2948,0,0.0,187.51
other1,6,reached_max_iter,0,0,False,0,5877,0.2193,0,0.0,152.72
student3_1,6,reached_max_iter,0,0,False,5,12557,0.4454,0,0.0,586.88
