fileName,iterations,fixed,repeated_fixes,repeated_init_spec,fst_iter_repeated_init_spec,wrong_format_msg,analyzer_agent_tokens,analyzer_agent_cost,prompt_agent_tokens,prompt_agent_cost,running_time,Error_msg
bempl1,6,reached_max_iter,0,6,True,0,5458,0.0071,0,0.0,22.69
balancedBST3_1,6,reached_max_iter,0,0,False,0,8030,0.0102,2970,0.0007,38.67
student17_1,6,reached_max_iter,0,0,False,1,6298,0.0079,2177,0.0006,27.82
dll3_1,4,YES,0,0,False,1,3797,0.0044,621,0.0004,19.75
dll1_1,5,YES,0,0,False,0,5371,0.0066,1762,0.0005,28.42
student16,6,reached_max_iter,0,0,False,6,9885,0.0114,0,0.0,19.25
balancedBST2_1,6,reached_max_iter,0,0,False,1,7333,0.0089,2147,0.0005,30.29
student12_1,6,YES,0,0,False,1,6797,0.0085,2396,0.0007,29.06
ctree1,6,reached_max_iter,0,0,False,2,4487,0.0052,1422,0.0005,17.22
student15,4,YES,0,0,False,1,4171,0.0052,1131,0.0006,19.19
fsm1_1,6,reached_max_iter,0,0,False,1,5705,0.0069,1802,0.0005,26.39
balancedBST1,4,YES,0,0,False,0,5380,0.0067,1462,0.0005,24.79
student9,5,YES,0,0,False,1,5659,0.0071,1744,0.0006,25.46
student10,3,YES,0,0,False,1,3872,0.005,572,0.0006,16.82
student11,6,reached_max_iter,0,0,False,0,6981,0.0091,2647,0.0007,37.29
student14_1,6,reached_max_iter,0,0,False,0,6620,0.0085,2637,0.0007,36.81
student8,6,YES,0,0,False,1,6507,0.0082,2035,0.0007,33.23
arr2,4,YES,0,0,False,1,4315,0.0053,869,0.0005,17.72
student13,1,YES,0,0,False,0,1112,0.0015,0,0.0,4.55
dll2_1,3,YES,0,0,False,1,3655,0.0045,543,0.0007,16.42
arr1,6,reached_max_iter,0,0,False,0,5386,0.0065,1685,0.0004,26.31
cd2,6,reached_max_iter,0,0,False,1,4497,0.0052,947,0.0005,18.36
student6_1,6,reached_max_iter,0,0,False,6,11565,0.0134,0,0.0,23.74
student18_1,6,reached_max_iter,0,0,False,1,6662,0.0084,2518,0.0006,32.83
student5,4,YES,0,0,False,1,4379,0.0055,1179,0.0006,20.4
student4,4,YES,0,0,False,0,4422,0.0057,1519,0.0005,20.24
dll4,6,reached_max_iter,0,0,False,1,6687,0.0082,1713,0.0005,30.41
student1,2,YES,0,0,False,0,2305,0.003,456,0.0005,11.46
student2_1,6,reached_max_iter,0,0,False,6,11874,0.0138,0,0.0,21.57
grade1,6,reached_max_iter,0,0,False,2,4482,0.0051,1134,0.0005,16.52
fsm2,6,reached_max_iter,0,0,False,2,6016,0.0073,966,0.0004,25.72
cd1_1,6,reached_max_iter,0,0,False,3,4664,0.0052,628,0.0004,13.91
student19_1,4,YES,0,0,False,1,5010,0.0064,1018,0.0005,21.04
addr1,6,reached_max_iter,0,0,False,2,6970,0.0087,1768,0.0008,30.77
farmer1,2,YES,0,0,False,1,2542,0.0029,0,0.0,5.82
student7_1,4,YES,0,0,False,1,4533,0.0055,1136,0.0006,17.5
other1,4,YES,0,0,False,1,3732,0.0047,1212,0.0005,16.29
student3_1,6,reached_max_iter,0,0,False,0,7627,0.0099,2890,0.0005,38.88
