fileName,iterations,fixed,repeated_fixes,repeated_init_spec,fst_iter_repeated_init_spec,wrong_format_msg,analyzer_agent_tokens,analyzer_agent_cost,prompt_agent_tokens,prompt_agent_cost,running_time,Error_msg
trash_inv10_10,6,reached_max_iter,0,0,False,1,9939,0.0131,3322,0.0005,49.42
trash_inv6_27,6,reached_max_iter,0,1,False,1,10455,0.0141,4237,0.0013,47.71
trash_inv6_33,6,reached_max_iter,0,0,False,2,11736,0.0159,3870,0.0013,57.54
trash_inv1_9,6,reached_max_iter,0,1,False,0,10926,0.0152,4311,0.0007,56.66
trash_inv1_8,6,reached_max_iter,0,0,False,0,10938,0.0151,5540,0.0003,63.41
trash_inv6_32,6,reached_max_iter,0,1,False,1,10037,0.0135,3199,0.0009,50.75
trash_inv6_26,6,reached_max_iter,0,0,False,0,8574,0.0104,1914,0.0005,33.26
trash_inv10_11,6,reached_max_iter,0,1,False,2,8334,0.0099,961,0.0004,27.87
trash_inv9_1,6,reached_max_iter,0,2,False,0,10036,0.0132,2103,0.0003,43.87
trash_inv9_3,6,reached_max_iter,0,0,False,1,8533,0.0103,1870,0.0004,29.79
trash_inv1_11,6,reached_max_iter,0,0,False,1,10001,0.0133,4514,0.0014,45.06
trash_inv6_18,6,reached_max_iter,0,0,False,0,9427,0.0121,2702,0.0003,43.05
trash_inv10_13,6,reached_max_iter,0,1,False,1,9380,0.0121,2226,0.001,40.5
trash_inv6_30,6,reached_max_iter,0,0,False,2,9110,0.0115,2680,0.0014,33.7
trash_inv6_24,6,reached_max_iter,0,0,False,0,11006,0.0153,5323,0.0013,56.92
trash_inv6_25,6,reached_max_iter,0,0,False,1,9835,0.013,3320,0.0013,42.34
trash_inv6_31,6,reached_max_iter,0,0,False,0,11003,0.0153,4471,0.0008,62.06
trash_inv1_10,6,reached_max_iter,0,0,False,0,9314,0.012,3811,0.0007,40.19
trash_inv10_12,6,reached_max_iter,0,0,False,1,7809,0.0089,1158,0.0003,20.34
trash_inv6_19,6,reached_max_iter,0,0,False,1,9617,0.0124,3902,0.0003,42.94
trash_inv9_2,6,reached_max_iter,0,0,False,2,8529,0.0099,1027,0.0004,24.19
trash_inv7_49,6,reached_max_iter,0,0,False,1,9762,0.0129,3385,0.0013,43.46
trash_inv9_6,6,reached_max_iter,0,0,False,1,9189,0.0117,3231,0.0013,41.63
trash_inv7_9,6,reached_max_iter,0,0,False,0,9762,0.0128,3480,0.0014,49.25
trash_inv6_35,6,reached_max_iter,0,0,False,0,10386,0.0141,4565,0.0014,53.77
trash_inv6_21,6,reached_max_iter,0,0,False,0,9027,0.0114,2515,0.0014,37.05
trash_inv10_16,6,reached_max_iter,0,0,False,3,8446,0.0101,1697,0.0009,27.2
trash_inv10_17,6,reached_max_iter,0,0,False,1,10278,0.0139,4180,0.0013,52.08
trash_inv6_20,6,reached_max_iter,0,0,False,0,11257,0.0157,5469,0.0013,62.2
trash_inv6_34,6,reached_max_iter,0,1,False,1,9063,0.0115,2101,0.0011,40.69
trash_inv7_8,6,reached_max_iter,0,1,False,1,8760,0.0108,1514,0.0005,31.47
trash_inv9_7,6,reached_max_iter,0,0,False,2,7471,0.0082,918,0.0003,16.61
trash_inv7_48,6,reached_max_iter,0,0,False,1,8184,0.0097,1575,0.0005,24.84
trash_inv9_5,6,reached_max_iter,0,1,False,1,8478,0.0103,1148,0.0003,24.57
trash_inv5_8,6,reached_max_iter,0,0,False,1,9309,0.012,3222,0.0004,38.45
trash_inv6_22,6,reached_max_iter,0,0,False,1,9779,0.0129,3388,0.0013,46.52
trash_inv10_29,6,reached_max_iter,0,0,False,0,10725,0.0148,4974,0.0008,59.26
trash_inv6_36,6,reached_max_iter,0,0,False,2,8460,0.0103,2154,0.001,30.62
trash_inv10_15,6,reached_max_iter,0,0,False,1,9255,0.0118,3420,0.0005,37.15
